Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
521352,85099B,JUMBO BAG RED RETROSPOT,10,9/3/2010 14:40,1.95,17428.0,United Kingdom
521353,85099B,JUMBO BAG RED RETROSPOT,1,9/3/2010 14:41,1.95,18036.0,United Kingdom
521353,21931,JUMBO STORAGE BAG SUKI,1,9/3/2010 14:41,1.95,18036.0,United Kingdom
521357,22423,REGENCY CAKESTAND 3 TIER,6,9/3/2010 16:04,25.49,,United Kingdom
521357,21232,STRAWBERRY CERAMIC TRINKET BOX,1,9/3/2010 16:04,2.51,,United Kingdom
521357,21931,JUMBO STORAGE BAG SUKI,3,9/3/2010 16:04,4.21,,United Kingdom
521357,20727,LUNCH BAG  BLACK SKULL.,11,9/3/2010 16:04,1.65,,United Kingdom
521357,20727,LUNCH BAG  BLACK SKULL.,1,9/3/2010 16:04,4.21,,United Kingdom
521357,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,9/3/2010 16:04,5.91,,United Kingdom
521365,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,9/5/2010 10:44,2.95,14911.0,EIRE
521366,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/5/2010 10:54,2.95,16782.0,United Kingdom
521366,85099B,JUMBO BAG RED RETROSPOT,2,9/5/2010 10:54,1.95,16782.0,United Kingdom
521366,20727,LUNCH BAG  BLACK SKULL.,2,9/5/2010 10:54,1.65,16782.0,United Kingdom
521366,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/5/2010 10:54,2.95,16782.0,United Kingdom
521366,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/5/2010 10:54,2.95,16782.0,United Kingdom
521366,84991,60 TEATIME FAIRY CAKE CASES,2,9/5/2010 10:54,0.55,16782.0,United Kingdom
521369,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,9/5/2010 11:14,2.95,16085.0,United Kingdom
521369,21232,STRAWBERRY CERAMIC TRINKET BOX,2,9/5/2010 11:14,1.25,16085.0,United Kingdom
521372,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,9/5/2010 11:42,2.95,13809.0,Cyprus
521374,22423,REGENCY CAKESTAND 3 TIER,1,9/5/2010 11:57,12.75,14606.0,United Kingdom
521375,20727,LUNCH BAG  BLACK SKULL.,10,9/5/2010 11:58,1.65,12647.0,Germany
521376,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/5/2010 11:59,2.55,13798.0,United Kingdom
521378,22423,REGENCY CAKESTAND 3 TIER,3,9/5/2010 12:05,12.75,16434.0,United Kingdom
521385,21931,JUMBO STORAGE BAG SUKI,10,9/5/2010 12:55,1.95,14709.0,United Kingdom
521385,85099B,JUMBO BAG RED RETROSPOT,20,9/5/2010 12:55,1.95,14709.0,United Kingdom
521386,85099B,JUMBO BAG RED RETROSPOT,2,9/5/2010 13:07,1.95,17085.0,United Kingdom
521386,21931,JUMBO STORAGE BAG SUKI,2,9/5/2010 13:07,1.95,17085.0,United Kingdom
521386,21232,STRAWBERRY CERAMIC TRINKET BOX,10,9/5/2010 13:07,1.25,17085.0,United Kingdom
521388,21931,JUMBO STORAGE BAG SUKI,20,9/5/2010 13:41,1.95,15887.0,United Kingdom
521388,85099B,JUMBO BAG RED RETROSPOT,20,9/5/2010 13:41,1.95,15887.0,United Kingdom
521390,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,9/5/2010 14:03,1.95,16327.0,United Kingdom
521390,84879,ASSORTED COLOUR BIRD ORNAMENT,3,9/5/2010 14:03,1.69,16327.0,United Kingdom
521390,20727,LUNCH BAG  BLACK SKULL.,5,9/5/2010 14:03,1.65,16327.0,United Kingdom
521390,21232,STRAWBERRY CERAMIC TRINKET BOX,4,9/5/2010 14:03,1.25,16327.0,United Kingdom
521390,21931,JUMBO STORAGE BAG SUKI,10,9/5/2010 14:03,1.95,16327.0,United Kingdom
521390,85099B,JUMBO BAG RED RETROSPOT,10,9/5/2010 14:03,1.95,16327.0,United Kingdom
521393,85099B,JUMBO BAG RED RETROSPOT,10,9/5/2010 15:27,1.95,14194.0,United Kingdom
521393,84991,60 TEATIME FAIRY CAKE CASES,24,9/5/2010 15:27,0.55,14194.0,United Kingdom
521393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/5/2010 15:27,2.95,14194.0,United Kingdom
521393,21931,JUMBO STORAGE BAG SUKI,10,9/5/2010 15:27,1.95,14194.0,United Kingdom
521397,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,9/5/2010 16:02,2.95,16549.0,United Kingdom
521397,84991,60 TEATIME FAIRY CAKE CASES,2,9/5/2010 16:02,0.55,16549.0,United Kingdom
521397,20727,LUNCH BAG  BLACK SKULL.,1,9/5/2010 16:02,1.65,16549.0,United Kingdom
521398,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,9/5/2010 16:10,1.95,14415.0,United Kingdom
521398,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/5/2010 16:10,2.95,14415.0,United Kingdom
521403,22423,REGENCY CAKESTAND 3 TIER,64,9/6/2010 10:19,10.95,12744.0,Singapore
521403,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,9/6/2010 10:19,2.55,12744.0,Singapore
521405,85099B,JUMBO BAG RED RETROSPOT,10,9/6/2010 10:37,1.95,13785.0,United Kingdom
521406,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/6/2010 10:42,2.55,13093.0,United Kingdom
521407,84879,ASSORTED COLOUR BIRD ORNAMENT,1,9/6/2010 11:07,1.69,12748.0,United Kingdom
521430,84991,60 TEATIME FAIRY CAKE CASES,240,9/6/2010 11:22,0.55,17404.0,Sweden
521441,22423,REGENCY CAKESTAND 3 TIER,2,9/6/2010 11:28,12.75,15543.0,United Kingdom
521450,22423,REGENCY CAKESTAND 3 TIER,2,9/6/2010 11:32,12.75,14442.0,Channel Islands
521450,84991,60 TEATIME FAIRY CAKE CASES,24,9/6/2010 11:32,0.55,14442.0,Channel Islands
521452,22423,REGENCY CAKESTAND 3 TIER,1,9/6/2010 11:33,12.75,15712.0,United Kingdom
521452,20727,LUNCH BAG  BLACK SKULL.,10,9/6/2010 11:33,1.65,15712.0,United Kingdom
521467,84879,ASSORTED COLOUR BIRD ORNAMENT,8,9/6/2010 11:49,1.69,13842.0,United Kingdom
521469,21232,STRAWBERRY CERAMIC TRINKET BOX,3,9/6/2010 11:57,1.25,16255.0,United Kingdom
521470,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,9/6/2010 12:04,2.95,16246.0,United Kingdom
521471,85099B,JUMBO BAG RED RETROSPOT,100,9/6/2010 12:09,1.65,14680.0,United Kingdom
521471,21931,JUMBO STORAGE BAG SUKI,30,9/6/2010 12:09,1.95,14680.0,United Kingdom
521473,85099B,JUMBO BAG RED RETROSPOT,7,9/6/2010 12:16,1.95,15719.0,United Kingdom
521473,21931,JUMBO STORAGE BAG SUKI,2,9/6/2010 12:16,1.95,15719.0,United Kingdom
521473,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/6/2010 12:16,2.95,15719.0,United Kingdom
521473,84991,60 TEATIME FAIRY CAKE CASES,3,9/6/2010 12:16,0.55,15719.0,United Kingdom
521473,20727,LUNCH BAG  BLACK SKULL.,2,9/6/2010 12:16,1.65,15719.0,United Kingdom
C521474,21232,STRAWBERRY CERAMIC TRINKET BOX,-3,9/6/2010 12:16,1.25,14949.0,United Kingdom
521475,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,9/6/2010 12:37,1.95,13070.0,United Kingdom
521475,21931,JUMBO STORAGE BAG SUKI,30,9/6/2010 12:37,1.95,13070.0,United Kingdom
521475,85099B,JUMBO BAG RED RETROSPOT,20,9/6/2010 12:37,1.95,13070.0,United Kingdom
521477,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,9/6/2010 12:43,2.95,12986.0,United Kingdom
521476,85099B,JUMBO BAG RED RETROSPOT,3,9/6/2010 12:43,1.95,14527.0,United Kingdom
521478,85099B,JUMBO BAG RED RETROSPOT,1,9/6/2010 12:55,1.95,17841.0,United Kingdom
521478,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/6/2010 12:55,2.95,17841.0,United Kingdom
521478,21931,JUMBO STORAGE BAG SUKI,1,9/6/2010 12:55,1.95,17841.0,United Kingdom
521479,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,50,9/6/2010 13:02,1.95,12758.0,Portugal
521479,85099B,JUMBO BAG RED RETROSPOT,30,9/6/2010 13:02,1.95,12758.0,Portugal
521479,21931,JUMBO STORAGE BAG SUKI,30,9/6/2010 13:02,1.95,12758.0,Portugal
521484,21232,STRAWBERRY CERAMIC TRINKET BOX,1,9/6/2010 13:26,1.25,17585.0,United Kingdom
521483,85099B,JUMBO BAG RED RETROSPOT,100,9/6/2010 13:26,1.65,13093.0,United Kingdom
521483,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/6/2010 13:26,2.55,13093.0,United Kingdom
521486,47566,PARTY BUNTING,2,9/6/2010 13:36,4.65,,United Kingdom
521486,84991,60 TEATIME FAIRY CAKE CASES,1,9/6/2010 13:36,1.28,,United Kingdom
521486,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,9,9/6/2010 13:36,1.95,,United Kingdom
521486,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,9/6/2010 13:36,4.21,,United Kingdom
521486,22423,REGENCY CAKESTAND 3 TIER,1,9/6/2010 13:36,25.49,,United Kingdom
521486,85099B,JUMBO BAG RED RETROSPOT,1,9/6/2010 13:36,4.21,,United Kingdom
521486,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/6/2010 13:36,2.95,,United Kingdom
521486,21232,STRAWBERRY CERAMIC TRINKET BOX,2,9/6/2010 13:36,2.51,,United Kingdom
521488,20727,LUNCH BAG  BLACK SKULL.,1,9/6/2010 13:42,4.21,,United Kingdom
521488,21931,JUMBO STORAGE BAG SUKI,1,9/6/2010 13:42,4.21,,United Kingdom
521488,22423,REGENCY CAKESTAND 3 TIER,2,9/6/2010 13:42,25.49,,United Kingdom
521494,21232,STRAWBERRY CERAMIC TRINKET BOX,12,9/6/2010 14:05,1.25,13426.0,United Kingdom
521495,22423,REGENCY CAKESTAND 3 TIER,6,9/6/2010 14:10,12.75,13050.0,United Kingdom
521515,21232,STRAWBERRY CERAMIC TRINKET BOX,6,9/6/2010 14:36,1.25,13736.0,United Kingdom
521515,20727,LUNCH BAG  BLACK SKULL.,3,9/6/2010 14:36,1.65,13736.0,United Kingdom
521532,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,9/6/2010 14:46,1.95,15122.0,United Kingdom
521532,85099B,JUMBO BAG RED RETROSPOT,20,9/6/2010 14:46,1.95,15122.0,United Kingdom
521541,84879,ASSORTED COLOUR BIRD ORNAMENT,8,9/6/2010 14:58,1.69,14915.0,United Kingdom
521541,21232,STRAWBERRY CERAMIC TRINKET BOX,12,9/6/2010 14:58,1.25,14915.0,United Kingdom
521544,85099B,JUMBO BAG RED RETROSPOT,100,9/6/2010 15:12,1.65,16705.0,United Kingdom
521544,22423,REGENCY CAKESTAND 3 TIER,6,9/6/2010 15:12,12.75,16705.0,United Kingdom
521544,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/6/2010 15:12,2.55,16705.0,United Kingdom
521546,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,9/6/2010 15:28,2.95,13769.0,United Kingdom
521546,84879,ASSORTED COLOUR BIRD ORNAMENT,8,9/6/2010 15:28,1.69,13769.0,United Kingdom
521549,22423,REGENCY CAKESTAND 3 TIER,16,9/6/2010 15:55,10.95,14156.0,EIRE
521555,21232,STRAWBERRY CERAMIC TRINKET BOX,2,9/6/2010 16:17,2.51,,United Kingdom
521555,21931,JUMBO STORAGE BAG SUKI,1,9/6/2010 16:17,4.21,,United Kingdom
521555,47566,PARTY BUNTING,1,9/6/2010 16:17,8.47,,United Kingdom
521555,22423,REGENCY CAKESTAND 3 TIER,3,9/6/2010 16:17,25.49,,United Kingdom
521555,84991,60 TEATIME FAIRY CAKE CASES,2,9/6/2010 16:17,1.28,,United Kingdom
521556,20727,LUNCH BAG  BLACK SKULL.,4,9/6/2010 16:42,1.65,,United Kingdom
521558,22423,REGENCY CAKESTAND 3 TIER,5,9/7/2010 9:31,12.75,16314.0,United Kingdom
521559,84879,ASSORTED COLOUR BIRD ORNAMENT,8,9/7/2010 9:35,1.69,16600.0,United Kingdom
521560,22423,REGENCY CAKESTAND 3 TIER,32,9/7/2010 10:17,10.95,14952.0,United Kingdom
521563,84991,60 TEATIME FAIRY CAKE CASES,24,9/7/2010 10:26,0.55,12921.0,United Kingdom
521563,21931,JUMBO STORAGE BAG SUKI,10,9/7/2010 10:26,1.95,12921.0,United Kingdom
521563,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,9/7/2010 10:26,1.95,12921.0,United Kingdom
521564,22423,REGENCY CAKESTAND 3 TIER,8,9/7/2010 10:43,12.75,15885.0,United Kingdom
521566,21931,JUMBO STORAGE BAG SUKI,200,9/7/2010 10:54,1.65,13694.0,United Kingdom
521566,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,200,9/7/2010 10:54,1.65,13694.0,United Kingdom
521568,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,9/7/2010 10:59,2.55,17511.0,United Kingdom
521568,85099B,JUMBO BAG RED RETROSPOT,200,9/7/2010 10:59,1.65,17511.0,United Kingdom
521570,85099B,JUMBO BAG RED RETROSPOT,10,9/7/2010 11:43,1.95,15039.0,United Kingdom
521570,21931,JUMBO STORAGE BAG SUKI,20,9/7/2010 11:43,1.95,15039.0,United Kingdom
521570,21232,STRAWBERRY CERAMIC TRINKET BOX,2,9/7/2010 11:43,1.25,15039.0,United Kingdom
521572,85099B,JUMBO BAG RED RETROSPOT,100,9/7/2010 12:00,1.65,16029.0,United Kingdom
521575,85099B,JUMBO BAG RED RETROSPOT,30,9/7/2010 12:20,1.95,12859.0,United Kingdom
521577,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,9/7/2010 12:30,1.95,13001.0,United Kingdom
521577,20727,LUNCH BAG  BLACK SKULL.,10,9/7/2010 12:30,1.65,13001.0,United Kingdom
521617,22423,REGENCY CAKESTAND 3 TIER,16,9/7/2010 12:53,10.95,16336.0,United Kingdom
521617,21232,STRAWBERRY CERAMIC TRINKET BOX,72,9/7/2010 12:53,1.06,16336.0,United Kingdom
521642,84991,60 TEATIME FAIRY CAKE CASES,24,9/7/2010 13:04,0.55,14911.0,EIRE
521642,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,9/7/2010 13:04,1.95,14911.0,EIRE
521645,21931,JUMBO STORAGE BAG SUKI,100,9/7/2010 13:12,1.65,15311.0,United Kingdom
521646,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,9/7/2010 13:20,4.21,,United Kingdom
521646,22423,REGENCY CAKESTAND 3 TIER,1,9/7/2010 13:20,25.49,,United Kingdom
521646,84879,ASSORTED COLOUR BIRD ORNAMENT,8,9/7/2010 13:20,3.19,,United Kingdom
521646,21931,JUMBO STORAGE BAG SUKI,1,9/7/2010 13:20,4.21,,United Kingdom
521646,21232,STRAWBERRY CERAMIC TRINKET BOX,1,9/7/2010 13:20,2.51,,United Kingdom
521646,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,9/7/2010 13:20,2.95,,United Kingdom
521646,47566,PARTY BUNTING,1,9/7/2010 13:20,4.65,,United Kingdom
521646,84991,60 TEATIME FAIRY CAKE CASES,4,9/7/2010 13:20,1.28,,United Kingdom
521646,85099B,JUMBO BAG RED RETROSPOT,3,9/7/2010 13:20,4.21,,United Kingdom
521647,22423,REGENCY CAKESTAND 3 TIER,1,9/7/2010 13:25,12.75,14606.0,United Kingdom
521651,84879,ASSORTED COLOUR BIRD ORNAMENT,8,9/7/2010 13:42,1.69,12576.0,Poland
521652,21232,STRAWBERRY CERAMIC TRINKET BOX,10,9/7/2010 13:50,1.25,17692.0,United Kingdom
521656,21232,STRAWBERRY CERAMIC TRINKET BOX,3,9/7/2010 14:04,1.25,16221.0,United Kingdom
521658,21232,STRAWBERRY CERAMIC TRINKET BOX,6,9/7/2010 14:08,1.25,14395.0,United Kingdom
521662,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,9/7/2010 14:31,2.95,16952.0,United Kingdom
521663,85099B,JUMBO BAG RED RETROSPOT,10,9/7/2010 14:46,1.95,15367.0,United Kingdom
521664,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,9/7/2010 14:54,1.95,17611.0,United Kingdom
521665,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,9/7/2010 15:01,1.95,15674.0,United Kingdom
521665,22423,REGENCY CAKESTAND 3 TIER,3,9/7/2010 15:01,12.75,15674.0,United Kingdom
521665,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,9/7/2010 15:01,2.95,15674.0,United Kingdom
521668,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,9/7/2010 15:20,2.95,12819.0,United Kingdom
521682,85099B,JUMBO BAG RED RETROSPOT,100,9/7/2010 15:30,1.65,17031.0,United Kingdom
521686,84991,60 TEATIME FAIRY CAKE CASES,24,9/7/2010 16:23,0.55,12921.0,United Kingdom
521686,20727,LUNCH BAG  BLACK SKULL.,20,9/7/2010 16:23,1.65,12921.0,United Kingdom
521686,21232,STRAWBERRY CERAMIC TRINKET BOX,12,9/7/2010 16:23,1.25,12921.0,United Kingdom
521691,47566,PARTY BUNTING,1,9/7/2010 17:19,4.65,,United Kingdom
521691,22423,REGENCY CAKESTAND 3 TIER,1,9/7/2010 17:19,25.49,,United Kingdom
521691,21232,STRAWBERRY CERAMIC TRINKET BOX,3,9/7/2010 17:19,2.51,,United Kingdom
521695,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,9/8/2010 10:00,2.95,13683.0,United Kingdom
521696,21232,STRAWBERRY CERAMIC TRINKET BOX,12,9/8/2010 10:06,1.25,13468.0,United Kingdom
521700,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/8/2010 10:54,2.95,14740.0,United Kingdom
521742,21232,STRAWBERRY CERAMIC TRINKET BOX,12,9/8/2010 11:35,1.25,12777.0,United Kingdom
521765,21232,STRAWBERRY CERAMIC TRINKET BOX,24,9/8/2010 11:54,1.25,12471.0,Germany
521765,22423,REGENCY CAKESTAND 3 TIER,16,9/8/2010 11:54,10.95,12471.0,Germany
521768,22423,REGENCY CAKESTAND 3 TIER,16,9/8/2010 12:06,10.95,16839.0,United Kingdom
521768,85099B,JUMBO BAG RED RETROSPOT,10,9/8/2010 12:06,1.95,16839.0,United Kingdom
521770,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/8/2010 12:24,2.55,16150.0,United Kingdom
521770,21232,STRAWBERRY CERAMIC TRINKET BOX,12,9/8/2010 12:24,1.25,16150.0,United Kingdom
521771,85099B,JUMBO BAG RED RETROSPOT,10,9/8/2010 12:33,1.95,13931.0,United Kingdom
521771,84991,60 TEATIME FAIRY CAKE CASES,24,9/8/2010 12:33,0.55,13931.0,United Kingdom
521771,21931,JUMBO STORAGE BAG SUKI,10,9/8/2010 12:33,1.95,13931.0,United Kingdom
521775,84991,60 TEATIME FAIRY CAKE CASES,24,9/8/2010 12:38,0.55,13728.0,United Kingdom
521786,84879,ASSORTED COLOUR BIRD ORNAMENT,160,9/8/2010 12:47,1.45,15793.0,United Kingdom
521787,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/8/2010 12:49,2.95,18075.0,United Kingdom
521791,85099B,JUMBO BAG RED RETROSPOT,2,9/8/2010 13:30,1.95,14667.0,United Kingdom
521793,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,9/8/2010 13:46,1.95,15339.0,United Kingdom
521793,21931,JUMBO STORAGE BAG SUKI,1,9/8/2010 13:46,1.95,15339.0,United Kingdom
521793,22423,REGENCY CAKESTAND 3 TIER,3,9/8/2010 13:46,12.75,15339.0,United Kingdom
521793,84991,60 TEATIME FAIRY CAKE CASES,1,9/8/2010 13:46,0.55,15339.0,United Kingdom
521793,84991,60 TEATIME FAIRY CAKE CASES,1,9/8/2010 13:46,0.55,15339.0,United Kingdom
521794,85099B,JUMBO BAG RED RETROSPOT,6,9/8/2010 13:52,1.95,17068.0,United Kingdom
521796,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,9/8/2010 13:57,1.95,17220.0,United Kingdom
521795,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,9/8/2010 13:57,2.95,,United Kingdom
521795,85099B,JUMBO BAG RED RETROSPOT,5,9/8/2010 13:57,4.21,,United Kingdom
521795,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/8/2010 13:57,5.91,,United Kingdom
521795,21931,JUMBO STORAGE BAG SUKI,1,9/8/2010 13:57,4.21,,United Kingdom
521795,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,9/8/2010 13:57,4.21,,United Kingdom
521798,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,20,9/8/2010 14:14,1.95,15615.0,United Kingdom
521798,20727,LUNCH BAG  BLACK SKULL.,10,9/8/2010 14:14,1.65,15615.0,United Kingdom
521798,85099B,JUMBO BAG RED RETROSPOT,40,9/8/2010 14:14,1.95,15615.0,United Kingdom
521799,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,9/8/2010 14:16,1.95,14282.0,United Kingdom
521800,85099B,JUMBO BAG RED RETROSPOT,20,9/8/2010 14:17,1.95,18226.0,United Kingdom
521810,21232,STRAWBERRY CERAMIC TRINKET BOX,10,9/8/2010 14:45,1.25,16768.0,United Kingdom
521811,22423,REGENCY CAKESTAND 3 TIER,2,9/8/2010 14:57,12.75,16713.0,United Kingdom
521813,22423,REGENCY CAKESTAND 3 TIER,1,9/8/2010 15:06,12.75,13384.0,United Kingdom
521815,21931,JUMBO STORAGE BAG SUKI,20,9/8/2010 15:28,1.95,13327.0,United Kingdom
521815,85099B,JUMBO BAG RED RETROSPOT,30,9/8/2010 15:28,1.95,13327.0,United Kingdom
521816,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,9/8/2010 15:30,2.95,15555.0,United Kingdom
521816,22423,REGENCY CAKESTAND 3 TIER,8,9/8/2010 15:30,12.75,15555.0,United Kingdom
521820,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,9/8/2010 16:29,1.95,17732.0,United Kingdom
521821,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,9/8/2010 17:23,1.95,15523.0,United Kingdom
521821,85099B,JUMBO BAG RED RETROSPOT,10,9/8/2010 17:23,1.95,15523.0,United Kingdom
521821,84991,60 TEATIME FAIRY CAKE CASES,120,9/8/2010 17:23,0.42,15523.0,United Kingdom
521822,84879,ASSORTED COLOUR BIRD ORNAMENT,24,9/9/2010 10:37,1.69,12714.0,France
521822,84991,60 TEATIME FAIRY CAKE CASES,24,9/9/2010 10:37,0.55,12714.0,France
521829,20727,LUNCH BAG  BLACK SKULL.,30,9/9/2010 10:44,1.65,17242.0,United Kingdom
521839,84991,60 TEATIME FAIRY CAKE CASES,24,9/9/2010 10:50,0.55,12635.0,Germany
521866,22423,REGENCY CAKESTAND 3 TIER,6,9/9/2010 11:02,12.75,14918.0,United Kingdom
521869,84879,ASSORTED COLOUR BIRD ORNAMENT,8,9/9/2010 11:12,1.69,17612.0,United Kingdom
521869,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,9/9/2010 11:12,1.95,17612.0,United Kingdom
521871,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,9/9/2010 11:20,2.95,16972.0,United Kingdom
521891,21232,STRAWBERRY CERAMIC TRINKET BOX,24,9/9/2010 12:04,1.25,15129.0,United Kingdom
521891,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,9/9/2010 12:04,2.95,15129.0,United Kingdom
521893,84991,60 TEATIME FAIRY CAKE CASES,24,9/9/2010 12:14,0.55,13305.0,United Kingdom
521896,22423,REGENCY CAKESTAND 3 TIER,2,9/9/2010 12:19,12.75,12682.0,France
521900,84991,60 TEATIME FAIRY CAKE CASES,12,9/9/2010 12:34,0.55,16743.0,United Kingdom
521900,84991,60 TEATIME FAIRY CAKE CASES,12,9/9/2010 12:34,0.55,16743.0,United Kingdom
521900,21232,STRAWBERRY CERAMIC TRINKET BOX,20,9/9/2010 12:34,1.25,16743.0,United Kingdom
521901,85099B,JUMBO BAG RED RETROSPOT,10,9/9/2010 12:37,1.95,14688.0,United Kingdom
521907,47566,PARTY BUNTING,1,9/9/2010 12:43,4.65,17377.0,United Kingdom
521907,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/9/2010 12:43,2.95,17377.0,United Kingdom
521908,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,9/9/2010 12:58,2.95,15972.0,United Kingdom
521909,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,9/9/2010 13:02,2.95,18008.0,United Kingdom
521910,84879,ASSORTED COLOUR BIRD ORNAMENT,8,9/9/2010 13:09,1.69,13046.0,United Kingdom
521912,20727,LUNCH BAG  BLACK SKULL.,2,9/9/2010 13:23,1.65,15005.0,United Kingdom
521912,21232,STRAWBERRY CERAMIC TRINKET BOX,3,9/9/2010 13:23,1.25,15005.0,United Kingdom
521912,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,9/9/2010 13:23,2.95,15005.0,United Kingdom
521912,21232,STRAWBERRY CERAMIC TRINKET BOX,3,9/9/2010 13:23,1.25,15005.0,United Kingdom
521915,22423,REGENCY CAKESTAND 3 TIER,6,9/9/2010 13:51,12.75,15766.0,United Kingdom
521916,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,9/9/2010 13:52,1.95,16809.0,United Kingdom
521916,85099B,JUMBO BAG RED RETROSPOT,10,9/9/2010 13:52,1.95,16809.0,United Kingdom
521916,21931,JUMBO STORAGE BAG SUKI,10,9/9/2010 13:52,1.95,16809.0,United Kingdom
521916,20727,LUNCH BAG  BLACK SKULL.,2,9/9/2010 13:52,1.65,16809.0,United Kingdom
521917,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,9/9/2010 13:53,2.55,13408.0,United Kingdom
521922,85099B,JUMBO BAG RED RETROSPOT,10,9/9/2010 14:50,1.95,12631.0,Finland
521923,22423,REGENCY CAKESTAND 3 TIER,1,9/9/2010 15:07,12.75,,United Kingdom
521928,22423,REGENCY CAKESTAND 3 TIER,1,9/9/2010 15:28,12.75,17456.0,United Kingdom
521932,85099B,JUMBO BAG RED RETROSPOT,1,9/9/2010 15:49,4.21,,United Kingdom
521932,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,9/9/2010 15:49,5.91,,United Kingdom
521932,21232,STRAWBERRY CERAMIC TRINKET BOX,3,9/9/2010 15:49,2.51,,United Kingdom
521932,20727,LUNCH BAG  BLACK SKULL.,1,9/9/2010 15:49,4.21,,United Kingdom
521932,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,9/9/2010 15:49,2.95,,United Kingdom
521932,22423,REGENCY CAKESTAND 3 TIER,10,9/9/2010 15:49,25.49,,United Kingdom
521935,84991,60 TEATIME FAIRY CAKE CASES,24,9/9/2010 15:57,0.55,15755.0,United Kingdom
521944,85123A,WHITE HANGING HEART T-LIGHT HOLDER,24,9/9/2010 16:50,2.95,17742.0,United Kingdom
521944,84879,ASSORTED COLOUR BIRD ORNAMENT,16,9/9/2010 16:50,1.69,17742.0,United Kingdom
521947,84879,ASSORTED COLOUR BIRD ORNAMENT,8,9/9/2010 17:07,1.69,15938.0,United Kingdom
